token,phase,entropy,task_id,sample_idx
 return,operator,4.445624290383421e-05,HumanEval/57,0
 increasing,body,0.00035906501580029726,HumanEval/57,0
 or,body,0.00024103022587951273,HumanEval/57,0
 decreasing,body,0.00033966638147830963,HumanEval/57,0
"
",operator,0.4867992401123047,HumanEval/57,0
def,signature,0.6966111660003662,HumanEval/57,1
 monot,signature,0.0016037167515605688,HumanEval/57,1
onic,signature,2.0899558876408264e-05,HumanEval/57,1
(l,signature,0.034298546612262726,HumanEval/57,1
:,signature,0.04631654545664787,HumanEval/57,1
 list,signature,0.001347821787931025,HumanEval/57,1
),signature,0.6488459706306458,HumanEval/57,1
 ->,signature,0.00021299542277120054,HumanEval/57,1
 bool,signature,0.00019788472854997963,HumanEval/57,1
":
",signature,0.0014574805973097682,HumanEval/57,1
   ,signature,0.00048504717415198684,HumanEval/57,1
 return,signature,1.2431957721710205,HumanEval/57,1
 all,body,0.9555699229240417,HumanEval/57,1
(x,body,0.6408488750457764,HumanEval/57,1
 <=,body,0.034647222608327866,HumanEval/57,1
 y,body,3.923388430848718e-05,HumanEval/57,1
 for,body,0.0006164831575006247,HumanEval/57,1
 x,body,0.00038972756010480225,HumanEval/57,1
",",body,6.715275230817497e-05,HumanEval/57,1
 y,body,1.9553859601728618e-05,HumanEval/57,1
 in,body,2.2835041818325408e-05,HumanEval/57,1
 zip,body,0.012940063141286373,HumanEval/57,1
(l,body,2.9788774554617703e-05,HumanEval/57,1
",",body,0.01265011727809906,HumanEval/57,1
 l,body,8.169606735464185e-05,HumanEval/57,1
[,body,0.00014969233598094434,HumanEval/57,1
1,body,6.436273451981833e-06,HumanEval/57,1
:,body,0.004100156482309103,HumanEval/57,1
])),body,0.0015549971722066402,HumanEval/57,1
 or,body,0.001475844532251358,HumanEval/57,1
 all,body,0.007831219583749771,HumanEval/57,1
(x,body,0.0006369235925376415,HumanEval/57,1
 >=,body,6.366690649883822e-05,HumanEval/57,1
 y,body,1.999581218115054e-05,HumanEval/57,1
 for,body,7.161966641433537e-05,HumanEval/57,1
 x,body,0.00011521157284732908,HumanEval/57,1
",",body,3.059631853830069e-05,HumanEval/57,1
 y,body,3.6642595659941435e-05,HumanEval/57,1
 in,body,8.891420293366536e-05,HumanEval/57,1
 zip,body,3.590478445403278e-05,HumanEval/57,1
(l,body,3.232436938560568e-05,HumanEval/57,1
",",body,0.0002169539948226884,HumanEval/57,1
 l,body,5.265519939712249e-05,HumanEval/57,1
[,body,3.817972174147144e-05,HumanEval/57,1
1,body,5.543565293919528e-06,HumanEval/57,1
:,body,0.00493614049628377,HumanEval/57,1
"]))
",body,0.0285784974694252,HumanEval/57,1
def,signature,0.6966111660003662,HumanEval/57,2
 monot,signature,0.0016037167515605688,HumanEval/57,2
onic,signature,2.0899558876408264e-05,HumanEval/57,2
(l,signature,0.034298546612262726,HumanEval/57,2
:,signature,0.04631654545664787,HumanEval/57,2
 list,signature,0.001347821787931025,HumanEval/57,2
),signature,0.6488459706306458,HumanEval/57,2
 ->,signature,0.00021299542277120054,HumanEval/57,2
 bool,signature,0.00019788472854997963,HumanEval/57,2
":
",signature,0.0014574805973097682,HumanEval/57,2
   ,signature,0.00048504717415198684,HumanEval/57,2
 return,signature,1.2431957721710205,HumanEval/57,2
 all,body,0.9555699229240417,HumanEval/57,2
(i,body,0.6408488750457764,HumanEval/57,2
 <=,body,0.06024153158068657,HumanEval/57,2
 j,body,0.00016767620400059968,HumanEval/57,2
 for,body,0.0010672156931832433,HumanEval/57,2
 i,body,0.00020732422126457095,HumanEval/57,2
",",body,0.00020657786808442324,HumanEval/57,2
 j,body,2.3741329641779885e-05,HumanEval/57,2
 in,body,2.0216933990013786e-05,HumanEval/57,2
 zip,body,0.006378354970365763,HumanEval/57,2
(l,body,3.987802847404964e-05,HumanEval/57,2
",",body,0.01569949835538864,HumanEval/57,2
 l,body,0.00015131529653444886,HumanEval/57,2
[,body,0.00018295696645509452,HumanEval/57,2
1,body,8.527569661964662e-06,HumanEval/57,2
:,body,0.004575887694954872,HumanEval/57,2
])),body,0.0015340957324951887,HumanEval/57,2
 or,body,0.0019530318677425385,HumanEval/57,2
 all,body,0.008162914775311947,HumanEval/57,2
(i,body,0.00026102946139872074,HumanEval/57,2
 >=,body,0.00011996524699497968,HumanEval/57,2
 j,body,5.0702619773801416e-05,HumanEval/57,2
 for,body,6.750234751962125e-05,HumanEval/57,2
 i,body,0.00011276059376541525,HumanEval/57,2
",",body,2.8374390240060166e-05,HumanEval/57,2
 j,body,3.34127398673445e-05,HumanEval/57,2
 in,body,7.165193528635427e-05,HumanEval/57,2
 zip,body,3.790721530094743e-05,HumanEval/57,2
(l,body,4.028792318422347e-05,HumanEval/57,2
",",body,0.00022303966397885233,HumanEval/57,2
 l,body,6.52977469144389e-05,HumanEval/57,2
[,body,4.0985811210703105e-05,HumanEval/57,2
1,body,4.939329301123507e-06,HumanEval/57,2
:,body,0.00406228844076395,HumanEval/57,2
"]))
",body,0.023471087217330933,HumanEval/57,2
def,signature,0.6966111660003662,HumanEval/57,3
 monot,signature,0.0016037167515605688,HumanEval/57,3
onic,signature,2.0899558876408264e-05,HumanEval/57,3
(l,signature,0.034298546612262726,HumanEval/57,3
:,signature,0.04631654545664787,HumanEval/57,3
 list,signature,0.001347821787931025,HumanEval/57,3
),signature,0.6488459706306458,HumanEval/57,3
 ->,signature,0.00021299542277120054,HumanEval/57,3
 bool,signature,0.00019788472854997963,HumanEval/57,3
":
",signature,0.0014574805973097682,HumanEval/57,3
   ,signature,0.00048504717415198684,HumanEval/57,3
 return,signature,1.2431957721710205,HumanEval/57,3
 all,body,0.9555699229240417,HumanEval/57,3
(x,body,0.6408488750457764,HumanEval/57,3
 <=,body,0.034647222608327866,HumanEval/57,3
 y,body,3.923388430848718e-05,HumanEval/57,3
 for,body,0.0006164831575006247,HumanEval/57,3
 x,body,0.00038972756010480225,HumanEval/57,3
",",body,6.715275230817497e-05,HumanEval/57,3
 y,body,1.9553859601728618e-05,HumanEval/57,3
 in,body,2.2835041818325408e-05,HumanEval/57,3
 zip,body,0.012940063141286373,HumanEval/57,3
(l,body,2.9788774554617703e-05,HumanEval/57,3
",",body,0.01265011727809906,HumanEval/57,3
 l,body,8.169606735464185e-05,HumanEval/57,3
[,body,0.00014969233598094434,HumanEval/57,3
1,body,6.436273451981833e-06,HumanEval/57,3
:,body,0.004100156482309103,HumanEval/57,3
])),body,0.0015549971722066402,HumanEval/57,3
 or,body,0.001475844532251358,HumanEval/57,3
 all,body,0.007831219583749771,HumanEval/57,3
(x,body,0.0006369235925376415,HumanEval/57,3
 >=,body,6.366690649883822e-05,HumanEval/57,3
 y,body,1.999581218115054e-05,HumanEval/57,3
 for,body,7.161966641433537e-05,HumanEval/57,3
 x,body,0.00011521157284732908,HumanEval/57,3
",",body,3.059631853830069e-05,HumanEval/57,3
 y,body,3.6642595659941435e-05,HumanEval/57,3
 in,body,8.891420293366536e-05,HumanEval/57,3
 zip,body,3.590478445403278e-05,HumanEval/57,3
(l,body,3.232436938560568e-05,HumanEval/57,3
",",body,0.0002169539948226884,HumanEval/57,3
 l,body,5.265519939712249e-05,HumanEval/57,3
[,body,3.817972174147144e-05,HumanEval/57,3
1,body,5.543565293919528e-06,HumanEval/57,3
:,body,0.00493614049628377,HumanEval/57,3
"]))
",body,0.0285784974694252,HumanEval/57,3
def,signature,0.6966111660003662,HumanEval/57,4
 monot,signature,0.0016037167515605688,HumanEval/57,4
onic,signature,2.0899558876408264e-05,HumanEval/57,4
(l,signature,0.034298546612262726,HumanEval/57,4
:,signature,0.04631654545664787,HumanEval/57,4
 list,signature,0.001347821787931025,HumanEval/57,4
),signature,0.6488459706306458,HumanEval/57,4
 ->,signature,0.00021299542277120054,HumanEval/57,4
 bool,signature,0.00019788472854997963,HumanEval/57,4
":
",signature,0.0014574805973097682,HumanEval/57,4
   ,signature,0.00048504717415198684,HumanEval/57,4
 return,signature,1.2431957721710205,HumanEval/57,4
 all,body,0.9555699229240417,HumanEval/57,4
(x,body,0.6408488750457764,HumanEval/57,4
 <=,body,0.034647222608327866,HumanEval/57,4
 y,body,3.923388430848718e-05,HumanEval/57,4
 for,body,0.0006164831575006247,HumanEval/57,4
 x,body,0.00038972756010480225,HumanEval/57,4
",",body,6.715275230817497e-05,HumanEval/57,4
 y,body,1.9553859601728618e-05,HumanEval/57,4
 in,body,2.2835041818325408e-05,HumanEval/57,4
 zip,body,0.012940063141286373,HumanEval/57,4
(l,body,2.9788774554617703e-05,HumanEval/57,4
",",body,0.01265011727809906,HumanEval/57,4
 l,body,8.169606735464185e-05,HumanEval/57,4
[,body,0.00014969233598094434,HumanEval/57,4
1,body,6.436273451981833e-06,HumanEval/57,4
:,body,0.004100156482309103,HumanEval/57,4
])),body,0.0015549971722066402,HumanEval/57,4
 or,body,0.001475844532251358,HumanEval/57,4
 all,body,0.007831219583749771,HumanEval/57,4
(x,body,0.0006369235925376415,HumanEval/57,4
 >=,body,6.366690649883822e-05,HumanEval/57,4
 y,body,1.999581218115054e-05,HumanEval/57,4
 for,body,7.161966641433537e-05,HumanEval/57,4
 x,body,0.00011521157284732908,HumanEval/57,4
",",body,3.059631853830069e-05,HumanEval/57,4
 y,body,3.6642595659941435e-05,HumanEval/57,4
 in,body,8.891420293366536e-05,HumanEval/57,4
 zip,body,3.590478445403278e-05,HumanEval/57,4
(l,body,3.232436938560568e-05,HumanEval/57,4
",",body,0.0002169539948226884,HumanEval/57,4
 l,body,5.265519939712249e-05,HumanEval/57,4
[,body,3.817972174147144e-05,HumanEval/57,4
1,body,5.543565293919528e-06,HumanEval/57,4
:,body,0.00493614049628377,HumanEval/57,4
"]))
",body,0.0285784974694252,HumanEval/57,4
def,signature,0.6966111660003662,HumanEval/57,5
 monot,signature,0.0016037167515605688,HumanEval/57,5
onic,signature,2.0899558876408264e-05,HumanEval/57,5
(l,signature,0.034298546612262726,HumanEval/57,5
:,signature,0.04631654545664787,HumanEval/57,5
 list,signature,0.001347821787931025,HumanEval/57,5
),signature,0.6488459706306458,HumanEval/57,5
 ->,signature,0.00021299542277120054,HumanEval/57,5
 bool,signature,0.00019788472854997963,HumanEval/57,5
":
",signature,0.0014574805973097682,HumanEval/57,5
   ,signature,0.00048504717415198684,HumanEval/57,5
 return,signature,1.2431957721710205,HumanEval/57,5
 all,body,0.9555699229240417,HumanEval/57,5
(x,body,0.6408488750457764,HumanEval/57,5
 <=,body,0.034647222608327866,HumanEval/57,5
 y,body,3.923388430848718e-05,HumanEval/57,5
 for,body,0.0006164831575006247,HumanEval/57,5
 x,body,0.00038972756010480225,HumanEval/57,5
",",body,6.715275230817497e-05,HumanEval/57,5
 y,body,1.9553859601728618e-05,HumanEval/57,5
 in,body,2.2835041818325408e-05,HumanEval/57,5
 zip,body,0.012940063141286373,HumanEval/57,5
(l,body,2.9788774554617703e-05,HumanEval/57,5
",",body,0.01265011727809906,HumanEval/57,5
 l,body,8.169606735464185e-05,HumanEval/57,5
[,body,0.00014969233598094434,HumanEval/57,5
1,body,6.436273451981833e-06,HumanEval/57,5
:,body,0.004100156482309103,HumanEval/57,5
])),body,0.0015549971722066402,HumanEval/57,5
 or,body,0.001475844532251358,HumanEval/57,5
 all,body,0.007831219583749771,HumanEval/57,5
(x,body,0.0006369235925376415,HumanEval/57,5
 >=,body,6.366690649883822e-05,HumanEval/57,5
 y,body,1.999581218115054e-05,HumanEval/57,5
 for,body,7.161966641433537e-05,HumanEval/57,5
 x,body,0.00011521157284732908,HumanEval/57,5
",",body,3.059631853830069e-05,HumanEval/57,5
 y,body,3.6642595659941435e-05,HumanEval/57,5
 in,body,8.891420293366536e-05,HumanEval/57,5
 zip,body,3.590478445403278e-05,HumanEval/57,5
(l,body,3.232436938560568e-05,HumanEval/57,5
",",body,0.0002169539948226884,HumanEval/57,5
 l,body,5.265519939712249e-05,HumanEval/57,5
[,body,3.817972174147144e-05,HumanEval/57,5
1,body,5.543565293919528e-06,HumanEval/57,5
:,body,0.00493614049628377,HumanEval/57,5
"]))
",body,0.0285784974694252,HumanEval/57,5
def,signature,0.6966111660003662,HumanEval/57,6
 monot,signature,0.0016037167515605688,HumanEval/57,6
onic,signature,2.0899558876408264e-05,HumanEval/57,6
(l,signature,0.034298546612262726,HumanEval/57,6
:,signature,0.04631654545664787,HumanEval/57,6
 list,signature,0.001347821787931025,HumanEval/57,6
),signature,0.6488459706306458,HumanEval/57,6
 ->,signature,0.00021299542277120054,HumanEval/57,6
 bool,signature,0.00019788472854997963,HumanEval/57,6
":
",signature,0.0014574805973097682,HumanEval/57,6
   ,signature,0.00048504717415198684,HumanEval/57,6
 return,signature,1.2431957721710205,HumanEval/57,6
 all,body,0.9555699229240417,HumanEval/57,6
(x,body,0.6408488750457764,HumanEval/57,6
 <=,body,0.034647222608327866,HumanEval/57,6
 y,body,3.923388430848718e-05,HumanEval/57,6
 for,body,0.0006164831575006247,HumanEval/57,6
 x,body,0.00038972756010480225,HumanEval/57,6
",",body,6.715275230817497e-05,HumanEval/57,6
 y,body,1.9553859601728618e-05,HumanEval/57,6
 in,body,2.2835041818325408e-05,HumanEval/57,6
 zip,body,0.012940063141286373,HumanEval/57,6
(l,body,2.9788774554617703e-05,HumanEval/57,6
",",body,0.01265011727809906,HumanEval/57,6
 l,body,8.169606735464185e-05,HumanEval/57,6
[,body,0.00014969233598094434,HumanEval/57,6
1,body,6.436273451981833e-06,HumanEval/57,6
:,body,0.004100156482309103,HumanEval/57,6
])),body,0.0015549971722066402,HumanEval/57,6
 or,body,0.001475844532251358,HumanEval/57,6
 all,body,0.007831219583749771,HumanEval/57,6
(x,body,0.0006369235925376415,HumanEval/57,6
 >=,body,6.366690649883822e-05,HumanEval/57,6
 y,body,1.999581218115054e-05,HumanEval/57,6
 for,body,7.161966641433537e-05,HumanEval/57,6
 x,body,0.00011521157284732908,HumanEval/57,6
",",body,3.059631853830069e-05,HumanEval/57,6
 y,body,3.6642595659941435e-05,HumanEval/57,6
 in,body,8.891420293366536e-05,HumanEval/57,6
 zip,body,3.590478445403278e-05,HumanEval/57,6
(l,body,3.232436938560568e-05,HumanEval/57,6
",",body,0.0002169539948226884,HumanEval/57,6
 l,body,5.265519939712249e-05,HumanEval/57,6
[,body,3.817972174147144e-05,HumanEval/57,6
1,body,5.543565293919528e-06,HumanEval/57,6
:,body,0.00493614049628377,HumanEval/57,6
"]))
",body,0.0285784974694252,HumanEval/57,6
def,signature,0.6966111660003662,HumanEval/57,7
 monot,signature,0.0016037167515605688,HumanEval/57,7
onic,signature,2.0899558876408264e-05,HumanEval/57,7
(l,signature,0.034298546612262726,HumanEval/57,7
:,signature,0.04631654545664787,HumanEval/57,7
 list,signature,0.001347821787931025,HumanEval/57,7
),signature,0.6488459706306458,HumanEval/57,7
 ->,signature,0.00021299542277120054,HumanEval/57,7
 bool,signature,0.00019788472854997963,HumanEval/57,7
":
",signature,0.0014574805973097682,HumanEval/57,7
   ,signature,0.00048504717415198684,HumanEval/57,7
 return,signature,1.2431957721710205,HumanEval/57,7
 all,body,0.9555699229240417,HumanEval/57,7
(x,body,0.6408488750457764,HumanEval/57,7
 <=,body,0.034647222608327866,HumanEval/57,7
 y,body,3.923388430848718e-05,HumanEval/57,7
 for,body,0.0006164831575006247,HumanEval/57,7
 x,body,0.00038972756010480225,HumanEval/57,7
",",body,6.715275230817497e-05,HumanEval/57,7
 y,body,1.9553859601728618e-05,HumanEval/57,7
 in,body,2.2835041818325408e-05,HumanEval/57,7
 zip,body,0.012940063141286373,HumanEval/57,7
(l,body,2.9788774554617703e-05,HumanEval/57,7
",",body,0.01265011727809906,HumanEval/57,7
 l,body,8.169606735464185e-05,HumanEval/57,7
[,body,0.00014969233598094434,HumanEval/57,7
1,body,6.436273451981833e-06,HumanEval/57,7
:,body,0.004100156482309103,HumanEval/57,7
])),body,0.0015549971722066402,HumanEval/57,7
 or,body,0.001475844532251358,HumanEval/57,7
 all,body,0.007831219583749771,HumanEval/57,7
(x,body,0.0006369235925376415,HumanEval/57,7
 >=,body,6.366690649883822e-05,HumanEval/57,7
 y,body,1.999581218115054e-05,HumanEval/57,7
 for,body,7.161966641433537e-05,HumanEval/57,7
 x,body,0.00011521157284732908,HumanEval/57,7
",",body,3.059631853830069e-05,HumanEval/57,7
 y,body,3.6642595659941435e-05,HumanEval/57,7
 in,body,8.891420293366536e-05,HumanEval/57,7
 zip,body,3.590478445403278e-05,HumanEval/57,7
(l,body,3.232436938560568e-05,HumanEval/57,7
",",body,0.0002169539948226884,HumanEval/57,7
 l,body,5.265519939712249e-05,HumanEval/57,7
[,body,3.817972174147144e-05,HumanEval/57,7
1,body,5.543565293919528e-06,HumanEval/57,7
:,body,0.00493614049628377,HumanEval/57,7
"]))
",body,0.0285784974694252,HumanEval/57,7
def,signature,0.6966111660003662,HumanEval/57,8
 monot,signature,0.0016037167515605688,HumanEval/57,8
onic,signature,2.0899558876408264e-05,HumanEval/57,8
(l,signature,0.034298546612262726,HumanEval/57,8
:,signature,0.04631654545664787,HumanEval/57,8
 list,signature,0.001347821787931025,HumanEval/57,8
),signature,0.6488459706306458,HumanEval/57,8
 ->,signature,0.00021299542277120054,HumanEval/57,8
 bool,signature,0.00019788472854997963,HumanEval/57,8
":
",signature,0.0014574805973097682,HumanEval/57,8
   ,signature,0.00048504717415198684,HumanEval/57,8
 return,signature,1.2431957721710205,HumanEval/57,8
 l,body,0.9555699229240417,HumanEval/57,8
 ==,body,0.0064915139228105545,HumanEval/57,8
 sorted,body,0.0010603006230667233,HumanEval/57,8
(l,body,7.013242429820821e-05,HumanEval/57,8
),body,0.0024328723084181547,HumanEval/57,8
 or,body,0.00027169231907464564,HumanEval/57,8
 l,body,1.635041735426057e-05,HumanEval/57,8
 ==,body,0.0002941540442407131,HumanEval/57,8
 sorted,body,0.0003069773956667632,HumanEval/57,8
(l,body,7.95828818809241e-05,HumanEval/57,8
",",body,0.03708421811461449,HumanEval/57,8
 reverse,body,0.00047619015094824135,HumanEval/57,8
=True,body,3.4130585845559835e-05,HumanEval/57,8
")
",body,0.06919238716363907,HumanEval/57,8
def,signature,0.6966111660003662,HumanEval/57,9
 monot,signature,0.0016037167515605688,HumanEval/57,9
onic,signature,2.0899558876408264e-05,HumanEval/57,9
(l,signature,0.034298546612262726,HumanEval/57,9
:,signature,0.04631654545664787,HumanEval/57,9
 list,signature,0.001347821787931025,HumanEval/57,9
),signature,0.6488459706306458,HumanEval/57,9
 ->,signature,0.00021299542277120054,HumanEval/57,9
 bool,signature,0.00019788472854997963,HumanEval/57,9
":
",signature,0.0014574805973097682,HumanEval/57,9
   ,signature,0.00048504717415198684,HumanEval/57,9
 return,signature,1.2431957721710205,HumanEval/57,9
 all,body,0.9555699229240417,HumanEval/57,9
(x,body,0.6408488750457764,HumanEval/57,9
 <=,body,0.034647222608327866,HumanEval/57,9
 y,body,3.923388430848718e-05,HumanEval/57,9
 for,body,0.0006164831575006247,HumanEval/57,9
 x,body,0.00038972756010480225,HumanEval/57,9
",",body,6.715275230817497e-05,HumanEval/57,9
 y,body,1.9553859601728618e-05,HumanEval/57,9
 in,body,2.2835041818325408e-05,HumanEval/57,9
 zip,body,0.012940063141286373,HumanEval/57,9
(l,body,2.9788774554617703e-05,HumanEval/57,9
",",body,0.01265011727809906,HumanEval/57,9
 l,body,8.169606735464185e-05,HumanEval/57,9
[,body,0.00014969233598094434,HumanEval/57,9
1,body,6.436273451981833e-06,HumanEval/57,9
:,body,0.004100156482309103,HumanEval/57,9
])),body,0.0015549971722066402,HumanEval/57,9
 or,body,0.001475844532251358,HumanEval/57,9
 all,body,0.007831219583749771,HumanEval/57,9
(x,body,0.0006369235925376415,HumanEval/57,9
 >=,body,6.366690649883822e-05,HumanEval/57,9
 y,body,1.999581218115054e-05,HumanEval/57,9
 for,body,7.161966641433537e-05,HumanEval/57,9
 x,body,0.00011521157284732908,HumanEval/57,9
",",body,3.059631853830069e-05,HumanEval/57,9
 y,body,3.6642595659941435e-05,HumanEval/57,9
 in,body,8.891420293366536e-05,HumanEval/57,9
 zip,body,3.590478445403278e-05,HumanEval/57,9
(l,body,3.232436938560568e-05,HumanEval/57,9
",",body,0.0002169539948226884,HumanEval/57,9
 l,body,5.265519939712249e-05,HumanEval/57,9
[,body,3.817972174147144e-05,HumanEval/57,9
1,body,5.543565293919528e-06,HumanEval/57,9
:,body,0.00493614049628377,HumanEval/57,9
"]))
",body,0.0285784974694252,HumanEval/57,9
def,signature,0.6267579793930054,HumanEval/58,0
 common,signature,0.0009382860735058784,HumanEval/58,0
(l,signature,0.0009027344058267772,HumanEval/58,0
1,signature,7.543641913798638e-06,HumanEval/58,0
:,signature,0.004120924510061741,HumanEval/58,0
 list,signature,0.0010788233485072851,HumanEval/58,0
",",signature,0.00022802439343649894,HumanEval/58,0
 l,signature,8.864853589329869e-05,HumanEval/58,0
2,signature,2.679608587641269e-05,HumanEval/58,0
:,signature,0.00019694773072842509,HumanEval/58,0
 list,signature,0.0038484535180032253,HumanEval/58,0
),signature,0.6099715232849121,HumanEval/58,0
 ->,signature,0.0006209304556250572,HumanEval/58,0
 list,signature,0.005366647150367498,HumanEval/58,0
":
",signature,0.0015167586971074343,HumanEval/58,0
   ,signature,0.0007533702300861478,HumanEval/58,0
 return,signature,0.719459593296051,HumanEval/58,0
 sorted,body,0.001369190402328968,HumanEval/58,0
(set,body,0.19390137493610382,HumanEval/58,0
(l,body,0.1769263744354248,HumanEval/58,0
1,body,0.000238079548580572,HumanEval/58,0
),body,0.06886652112007141,HumanEval/58,0
 &,body,0.0015817766543477774,HumanEval/58,0
 set,body,3.249995279475115e-05,HumanEval/58,0
(l,body,9.489138756180182e-05,HumanEval/58,0
2,body,2.3981792764971033e-05,HumanEval/58,0
"))
",body,0.085438571870327,HumanEval/58,0
def,signature,0.6267579793930054,HumanEval/58,1
 common,signature,0.0009382860735058784,HumanEval/58,1
(l,signature,0.0009027344058267772,HumanEval/58,1
1,signature,7.543641913798638e-06,HumanEval/58,1
:,signature,0.004120924510061741,HumanEval/58,1
 list,signature,0.0010788233485072851,HumanEval/58,1
",",signature,0.00022802439343649894,HumanEval/58,1
 l,signature,8.864853589329869e-05,HumanEval/58,1
2,signature,2.679608587641269e-05,HumanEval/58,1
:,signature,0.00019694773072842509,HumanEval/58,1
 list,signature,0.0038484535180032253,HumanEval/58,1
"):
",signature,0.6099715232849121,HumanEval/58,1
   ,signature,0.0011229238007217646,HumanEval/58,1
 return,signature,0.35117241740226746,HumanEval/58,1
 sorted,body,0.0014987839385867119,HumanEval/58,1
(set,body,0.3185218274593353,HumanEval/58,1
(l,body,0.2939915657043457,HumanEval/58,1
1,body,0.0003589577099774033,HumanEval/58,1
),body,0.06292011588811874,HumanEval/58,1
 &,body,0.0015793119091540575,HumanEval/58,1
 set,body,3.3791642636060715e-05,HumanEval/58,1
(l,body,0.00010398132144473493,HumanEval/58,1
2,body,3.383053990546614e-05,HumanEval/58,1
"))
",body,0.05929647013545036,HumanEval/58,1
def,signature,0.6267579793930054,HumanEval/58,2
 common,signature,0.0009382860735058784,HumanEval/58,2
(l,signature,0.0009027344058267772,HumanEval/58,2
1,signature,7.543641913798638e-06,HumanEval/58,2
:,signature,0.004120924510061741,HumanEval/58,2
 list,signature,0.0010788233485072851,HumanEval/58,2
",",signature,0.00022802439343649894,HumanEval/58,2
 l,signature,8.864853589329869e-05,HumanEval/58,2
2,signature,2.679608587641269e-05,HumanEval/58,2
:,signature,0.00019694773072842509,HumanEval/58,2
 list,signature,0.0038484535180032253,HumanEval/58,2
"):
",signature,0.6099715232849121,HumanEval/58,2
   ,signature,0.0011229238007217646,HumanEval/58,2
 return,signature,0.35117241740226746,HumanEval/58,2
 sorted,body,0.0014987839385867119,HumanEval/58,2
(set,body,0.3185218274593353,HumanEval/58,2
(l,body,0.2939915657043457,HumanEval/58,2
1,body,0.0003589577099774033,HumanEval/58,2
),body,0.06292011588811874,HumanEval/58,2
 &,body,0.0015793119091540575,HumanEval/58,2
 set,body,3.3791642636060715e-05,HumanEval/58,2
(l,body,0.00010398132144473493,HumanEval/58,2
2,body,3.383053990546614e-05,HumanEval/58,2
"))
",body,0.05929647013545036,HumanEval/58,2
from,body,0.6267579793930054,HumanEval/58,3
 typing,body,0.18076065182685852,HumanEval/58,3
 import,body,0.0020937430672347546,HumanEval/58,3
 List,body,0.7195878624916077,HumanEval/58,3
"

",operator,0.8131721019744873,HumanEval/58,3
def,signature,0.020336870104074478,HumanEval/58,3
 common,signature,0.003887718543410301,HumanEval/58,3
(l,signature,0.019680777564644814,HumanEval/58,3
1,signature,7.431735866703093e-05,HumanEval/58,3
:,signature,0.001050467835739255,HumanEval/58,3
 List,signature,0.04333643987774849,HumanEval/58,3
[int,signature,0.021018963307142258,HumanEval/58,3
"],",signature,0.0004093681345693767,HumanEval/58,3
 l,signature,0.00014548406761605293,HumanEval/58,3
2,signature,9.503110777586699e-05,HumanEval/58,3
:,signature,7.009172986727208e-05,HumanEval/58,3
 List,signature,0.0003108956152573228,HumanEval/58,3
[int,signature,5.3232379286782816e-05,HumanEval/58,3
]),signature,0.0042524635791778564,HumanEval/58,3
 ->,signature,0.00018905740580521524,HumanEval/58,3
 List,signature,0.004913690499961376,HumanEval/58,3
[int,signature,0.00016832286200951785,HumanEval/58,3
"]:
",signature,0.002577597741037607,HumanEval/58,3
   ,signature,0.0043225535191595554,HumanEval/58,3
" """"""",signature,1.0290043354034424,HumanEval/58,3
Return,docstring,0.0022327713668346405,HumanEval/58,3
 sorted,docstring,0.014923037961125374,HumanEval/58,3
 unique,docstring,0.0008259497699327767,HumanEval/58,3
 common,docstring,0.000278266059467569,HumanEval/58,3
 elements,docstring,4.4468568376032636e-05,HumanEval/58,3
 for,docstring,0.00448010815307498,HumanEval/58,3
 two,docstring,0.00019294758385512978,HumanEval/58,3
 lists,docstring,0.00025112563162110746,HumanEval/58,3
".""""""
",docstring,0.8624199032783508,HumanEval/58,3
   ,operator,0.009931879118084908,HumanEval/58,3
 return,operator,0.9258178472518921,HumanEval/58,3
 sorted,body,0.0018216524040326476,HumanEval/58,3
(set,body,0.1571657508611679,HumanEval/58,3
(l,body,0.16801437735557556,HumanEval/58,3
1,body,0.0005664096097461879,HumanEval/58,3
),body,0.10197316110134125,HumanEval/58,3
 &,body,0.002465310273692012,HumanEval/58,3
 set,body,4.255071689840406e-05,HumanEval/58,3
(l,body,0.00015297518984880298,HumanEval/58,3
2,body,5.9841440815944225e-05,HumanEval/58,3
"))
",body,0.48399755358695984,HumanEval/58,3
def,signature,0.6267579793930054,HumanEval/58,4
 common,signature,0.0009382860735058784,HumanEval/58,4
(l,signature,0.0009027344058267772,HumanEval/58,4
1,signature,7.543641913798638e-06,HumanEval/58,4
:,signature,0.004120924510061741,HumanEval/58,4
 list,signature,0.0010788233485072851,HumanEval/58,4
",",signature,0.00022802439343649894,HumanEval/58,4
 l,signature,8.864853589329869e-05,HumanEval/58,4
2,signature,2.679608587641269e-05,HumanEval/58,4
:,signature,0.00019694773072842509,HumanEval/58,4
 list,signature,0.0038484535180032253,HumanEval/58,4
"):
",signature,0.6099715232849121,HumanEval/58,4
   ,signature,0.0011229238007217646,HumanEval/58,4
 return,signature,0.35117241740226746,HumanEval/58,4
 sorted,body,0.0014987839385867119,HumanEval/58,4
(set,body,0.3185218274593353,HumanEval/58,4
(l,body,0.2939915657043457,HumanEval/58,4
1,body,0.0003589577099774033,HumanEval/58,4
),body,0.06292011588811874,HumanEval/58,4
 &,body,0.0015793119091540575,HumanEval/58,4
 set,body,3.3791642636060715e-05,HumanEval/58,4
(l,body,0.00010398132144473493,HumanEval/58,4
2,body,3.383053990546614e-05,HumanEval/58,4
