token,phase,entropy,task_id,sample_idx
2,docstring,0.046740204095840454,HumanEval/89,2
=,docstring,1.4730193614959717,HumanEval/89,2
,docstring,0.0005358024500310421,HumanEval/89,2
4,docstring,0.007943556644022465,HumanEval/89,2
positions,docstring,0.7194527387619019,HumanEval/89,2
in,docstring,1.654541254043579,HumanEval/89,2
the,docstring,0.14103291928768158,HumanEval/89,2
alphabet,docstring,0.15225239098072052,HumanEval/89,2
.,docstring,0.9324545860290527,HumanEval/89,2
"
",docstring,0.057658277451992035,HumanEval/89,2
,docstring,0.14766831696033478,HumanEval/89,2
"""""""",docstring,0.44388818740844727,HumanEval/89,2
"
",operator,0.010165652260184288,HumanEval/89,2
,operator,0.10577461868524551,HumanEval/89,2
alphabet,operator,2.1292037963867188,HumanEval/89,2
=,body,0.09271447360515594,HumanEval/89,2
',body,0.8070186972618103,HumanEval/89,2
abc,body,0.007202264852821827,HumanEval/89,2
def,body,0.0001620427065063268,HumanEval/89,2
gh,body,0.00019243285350967199,HumanEval/89,2
ij,body,0.00027095730183646083,HumanEval/89,2
kl,body,0.001230120426043868,HumanEval/89,2
mn,body,0.0012448315974324942,HumanEval/89,2
op,body,3.9886032027425244e-05,HumanEval/89,2
q,body,0.0009225257090292871,HumanEval/89,2
r,body,0.00015464250463992357,HumanEval/89,2
st,body,0.0031881527975201607,HumanEval/89,2
uv,body,0.00022579633514396846,HumanEval/89,2
w,body,0.00013720004062633961,HumanEval/89,2
xyz,body,0.002535911975428462,HumanEval/89,2
',body,0.025478171184659004,HumanEval/89,2
"
",operator,0.018481390550732613,HumanEval/89,2
,operator,0.027958231046795845,HumanEval/89,2
rot,operator,1.8750112056732178,HumanEval/89,2
ated,body,0.05220615118741989,HumanEval/89,2
_,body,0.06516410410404205,HumanEval/89,2
al,body,0.008033502846956253,HumanEval/89,2
phabet,body,0.0002671665570233017,HumanEval/89,2
=,body,0.0002165248733945191,HumanEval/89,2
alphabet,body,0.13486462831497192,HumanEval/89,2
[,body,0.00845019705593586,HumanEval/89,2
4,body,0.03578278049826622,HumanEval/89,2
:],body,0.0022907578386366367,HumanEval/89,2
+,body,1.3780013432551641e-05,HumanEval/89,2
alphabet,body,5.548939952859655e-05,HumanEval/89,2
[:,body,9.401820716448128e-05,HumanEval/89,2
4,body,9.486891212873161e-05,HumanEval/89,2
],body,0.00017332821153104305,HumanEval/89,2
"
",operator,0.024822864681482315,HumanEval/89,2
,operator,0.08139854669570923,HumanEval/89,2
return,operator,0.705535352230072,HumanEval/89,2
',body,0.007951299659907818,HumanEval/89,2
'.,body,0.0004010632401332259,HumanEval/89,2
join,body,0.0001943471288541332,HumanEval/89,2
(,body,0.6298352479934692,HumanEval/89,2
rot,body,0.017075281590223312,HumanEval/89,2
ated,body,3.975198524130974e-06,HumanEval/89,2
_,body,1.8694405298447236e-05,HumanEval/89,2
al,body,2.6330171749577858e-06,HumanEval/89,2
phabet,body,0.00014896916400175542,HumanEval/89,2
[,body,0.00018208830442745239,HumanEval/89,2
ord,body,0.8127843141555786,HumanEval/89,2
(,body,0.00014399579958990216,HumanEval/89,2
c,body,0.18568581342697144,HumanEval/89,2
),body,0.194761723279953,HumanEval/89,2
-,body,0.010225987993180752,HumanEval/89,2
ord,body,0.03341904655098915,HumanEval/89,2
(',body,0.00048631278332322836,HumanEval/89,2
a,body,0.00021927292982582003,HumanEval/89,2
'),body,2.7757825591834262e-05,HumanEval/89,2
],body,0.11549811065196991,HumanEval/89,2
for,body,0.0007517093326896429,HumanEval/89,2
c,body,0.0001433273428119719,HumanEval/89,2
in,body,1.7331296476186253e-05,HumanEval/89,2
s,body,6.36837212368846e-05,HumanEval/89,2
),body,0.008876010775566101,HumanEval/89,2
def,signature,0.6917200684547424,HumanEval/89,3
encrypt,signature,0.05029946193099022,HumanEval/89,3
(,signature,0.03699242323637009,HumanEval/89,3
s,signature,0.07957389205694199,HumanEval/89,3
):,signature,0.04556805640459061,HumanEval/89,3
"
",signature,0.08692000806331635,HumanEval/89,3
,signature,0.31494802236557007,HumanEval/89,3
"""""""",signature,3.165778398513794,HumanEval/89,3
"
",docstring,1.8765110969543457,HumanEval/89,3
,docstring,0.08069596439599991,HumanEval/89,3
Enc,docstring,2.3731093406677246,HumanEval/89,3
rypt,docstring,0.03430553525686264,HumanEval/89,3
a,docstring,1.0195868015289307,HumanEval/89,3
string,docstring,0.508674144744873,HumanEval/89,3
using,docstring,0.8912202715873718,HumanEval/89,3
a,docstring,1.0477080345153809,HumanEval/89,3
rot,docstring,1.9840081930160522,HumanEval/89,3
ational,docstring,0.9512849450111389,HumanEval/89,3
ci,docstring,0.6096428632736206,HumanEval/89,3
pher,docstring,4.1728519136086106e-05,HumanEval/89,3
"
",docstring,1.270336389541626,HumanEval/89,3
,docstring,0.2754772901535034,HumanEval/89,3
"""""""",docstring,1.0336185693740845,HumanEval/89,3
"
",operator,0.02623399719595909,HumanEval/89,3
,operator,0.16034291684627533,HumanEval/89,3
encrypted,operator,2.196483612060547,HumanEval/89,3
=,body,0.7326135635375977,HumanEval/89,3
"""""",body,0.7963097095489502,HumanEval/89,3
"
",operator,0.0221267007291317,HumanEval/89,3
,operator,0.13364443182945251,HumanEval/89,3
for,operator,0.13994991779327393,HumanEval/89,3
char,body,1.3788210153579712,HumanEval/89,3
in,body,8.312340651173145e-05,HumanEval/89,3
s,body,0.0039249625988304615,HumanEval/89,3
:,body,0.002519025932997465,HumanEval/89,3
"
",body,0.009777558967471123,HumanEval/89,3
    ,body,0.4563055634498596,HumanEval/89,3
if,body,0.8294817209243774,HumanEval/89,3
char,body,0.10066770017147064,HumanEval/89,3
.,body,0.1870603859424591,HumanEval/89,3
is,body,0.012739168480038643,HumanEval/89,3
alpha,body,0.051584675908088684,HumanEval/89,3
():,body,0.011196581646800041,HumanEval/89,3
"
",body,0.034162264317274094,HumanEval/89,3
        ,body,0.13392317295074463,HumanEval/89,3
encrypted,body,1.4010165929794312,HumanEval/89,3
+=,body,0.061171066015958786,HumanEval/89,3
chr,body,0.05379407852888107,HumanEval/89,3
((,body,0.00909099169075489,HumanEval/89,3
ord,body,0.0670023113489151,HumanEval/89,3
(,body,0.0018312236061319709,HumanEval/89,3
char,body,0.00017081857367884368,HumanEval/89,3
),body,0.16899725794792175,HumanEval/89,3
+,body,0.6635213494300842,HumanEval/89,3
,body,0.07720878720283508,HumanEval/89,3
2,body,0.09152714163064957,HumanEval/89,3
*,body,0.8960665464401245,HumanEval/89,3
,body,0.03922121971845627,HumanEval/89,3
2,body,0.031331002712249756,HumanEval/89,3
-,body,0.22673466801643372,HumanEval/89,3
ord,body,0.5344409346580505,HumanEval/89,3
(',body,0.09956088662147522,HumanEval/89,3
a,body,0.027196941897273064,HumanEval/89,3
')),body,0.24875123798847198,HumanEval/89,3
%,body,0.003965042997151613,HumanEval/89,3
,body,0.0008852950995787978,HumanEval/89,3
2,body,0.0001443504443159327,HumanEval/89,3
6,body,0.0014089818578213453,HumanEval/89,3
+,body,0.00016769133799243718,HumanEval/89,3
ord,body,0.00231813988648355,HumanEval/89,3
(',body,0.0010056952014565468,HumanEval/89,3
a,body,0.0016035770531743765,HumanEval/89,3
')),body,0.0011104403529316187,HumanEval/89,3
"
",body,0.01935386471450329,HumanEval/89,3
    ,body,0.0580965131521225,HumanEval/89,3
else,body,0.0017615301767364144,HumanEval/89,3
:,body,0.00023879714717622846,HumanEval/89,3
"
",body,0.01290762610733509,HumanEval/89,3
        ,body,0.011142288334667683,HumanEval/89,3
encrypted,body,0.00035243778256699443,HumanEval/89,3
+=,body,0.00444078492000699,HumanEval/89,3
char,body,0.000782873947173357,HumanEval/89,3
"
",operator,0.017349686473608017,HumanEval/89,3
,operator,0.050181347876787186,HumanEval/89,3
return,operator,0.0006677929195575416,HumanEval/89,3
encrypted,body,0.0014657670399174094,HumanEval/89,3
def,signature,0.685958743095398,HumanEval/89,9
encrypt,signature,0.04811853542923927,HumanEval/89,9
(,signature,0.0370086133480072,HumanEval/89,9
s,signature,0.08752966672182083,HumanEval/89,9
):,signature,0.04497380182147026,HumanEval/89,9
"
",signature,0.08825352787971497,HumanEval/89,9
,signature,0.32250988483428955,HumanEval/89,9
return,signature,3.1433682441711426,HumanEval/89,9
',body,0.8624926805496216,HumanEval/89,9
'.,body,0.00557708041742444,HumanEval/89,9
join,body,0.0040298281237483025,HumanEval/89,9
(,body,0.8062683343887329,HumanEval/89,9
chr,body,0.18561892211437225,HumanEval/89,9
((,body,0.22791120409965515,HumanEval/89,9
ord,body,0.0980234444141388,HumanEval/89,9
(,body,0.006356096360832453,HumanEval/89,9
c,body,0.08972373604774475,HumanEval/89,9
),body,0.4346141219139099,HumanEval/89,9
-,body,0.2697731554508209,HumanEval/89,9
ord,body,0.16386623680591583,HumanEval/89,9
(',body,0.001264471560716629,HumanEval/89,9
a,body,0.015866080299019814,HumanEval/89,9
'),body,0.008368156850337982,HumanEval/89,9
+,body,0.024637244641780853,HumanEval/89,9
,body,0.03749792277812958,HumanEval/89,9
2,body,0.09659845381975174,HumanEval/89,9
*,body,1.146769404411316,HumanEval/89,9
,body,0.18851837515830994,HumanEval/89,9
2,body,0.0415872298181057,HumanEval/89,9
),body,0.09221754968166351,HumanEval/89,9
%,body,0.003701945301145315,HumanEval/89,9
,body,0.0014195949770510197,HumanEval/89,9
2,body,0.003043984528630972,HumanEval/89,9
6,body,0.005775661673396826,HumanEval/89,9
+,body,0.0012372296769171953,HumanEval/89,9
ord,body,0.006147724576294422,HumanEval/89,9
(',body,0.0005835558986291289,HumanEval/89,9
a,body,0.0023766180966049433,HumanEval/89,9
')),body,0.0012536675203591585,HumanEval/89,9
for,body,0.040343914180994034,HumanEval/89,9
c,body,0.003312456188723445,HumanEval/89,9
in,body,0.0005451441393233836,HumanEval/89,9
s,body,0.0034215752966701984,HumanEval/89,9
),body,0.13063447177410126,HumanEval/89,9
def,signature,0.4477540850639343,HumanEval/92,5
any,signature,0.049151644110679626,HumanEval/92,5
_,signature,0.009081761352717876,HumanEval/92,5
int,signature,0.0049384580925107,HumanEval/92,5
(,signature,0.041430987417697906,HumanEval/92,5
x,signature,0.014860508032143116,HumanEval/92,5
",",signature,0.0484132394194603,HumanEval/92,5
y,signature,0.04588427394628525,HumanEval/92,5
",",signature,0.007379040587693453,HumanEval/92,5
z,signature,0.004282351583242416,HumanEval/92,5
):,signature,0.02014598436653614,HumanEval/92,5
"
",signature,0.10358400642871857,HumanEval/92,5
    ,signature,1.08867609500885,HumanEval/92,5
if,signature,1.1147652864456177,HumanEval/92,5
type,body,2.023197889328003,HumanEval/92,5
(,body,0.026669593527913094,HumanEval/92,5
x,body,0.028179332613945007,HumanEval/92,5
),body,0.06001079082489014,HumanEval/92,5
==,body,1.5211479663848877,HumanEval/92,5
int,body,0.41388851404190063,HumanEval/92,5
and,body,0.1640835404396057,HumanEval/92,5
type,body,0.039693184196949005,HumanEval/92,5
(,body,0.02210182696580887,HumanEval/92,5
y,body,0.02104911208152771,HumanEval/92,5
),body,0.0070975162088871,HumanEval/92,5
==,body,0.07681383937597275,HumanEval/92,5
int,body,0.02830217033624649,HumanEval/92,5
and,body,0.02328909933567047,HumanEval/92,5
type,body,0.016255490481853485,HumanEval/92,5
(,body,0.017514662817120552,HumanEval/92,5
z,body,0.01123896799981594,HumanEval/92,5
),body,0.005090572405606508,HumanEval/92,5
==,body,0.06411373615264893,HumanEval/92,5
int,body,0.04087730497121811,HumanEval/92,5
:,body,0.37595194578170776,HumanEval/92,5
"
",body,0.08911178261041641,HumanEval/92,5
        ,body,0.8737212419509888,HumanEval/92,5
if,body,0.1983184665441513,HumanEval/92,5
x,body,0.5844971537590027,HumanEval/92,5
==,body,0.4459189176559448,HumanEval/92,5
y,body,0.11827854067087173,HumanEval/92,5
+,body,0.29952481389045715,HumanEval/92,5
z,body,0.03371526300907135,HumanEval/92,5
or,body,0.7320818305015564,HumanEval/92,5
y,body,0.033784933388233185,HumanEval/92,5
==,body,0.020951349288225174,HumanEval/92,5
x,body,0.4486512839794159,HumanEval/92,5
+,body,0.020761718973517418,HumanEval/92,5
z,body,0.012922024354338646,HumanEval/92,5
or,body,0.009841096587479115,HumanEval/92,5
z,body,0.0064828479662537575,HumanEval/92,5
==,body,0.008730732835829258,HumanEval/92,5
x,body,0.014072190970182419,HumanEval/92,5
+,body,0.01140272244811058,HumanEval/92,5
y,body,0.010578589513897896,HumanEval/92,5
:,body,0.0399475172162056,HumanEval/92,5
"
",body,0.07439716160297394,HumanEval/92,5
            ,body,0.3576973080635071,HumanEval/92,5
return,body,0.010021423920989037,HumanEval/92,5
True,body,0.027100490406155586,HumanEval/92,5
"
",operator,0.05447614938020706,HumanEval/92,5
    ,operator,0.8813011646270752,HumanEval/92,5
return,operator,0.20485919713974,HumanEval/92,5
False,body,0.0074835061095654964,HumanEval/92,5
def,signature,0.4477540850639343,HumanEval/92,9
any,signature,0.049151644110679626,HumanEval/92,9
_,signature,0.009081761352717876,HumanEval/92,9
int,signature,0.0049384580925107,HumanEval/92,9
(,signature,0.041430987417697906,HumanEval/92,9
x,signature,0.014860508032143116,HumanEval/92,9
",",signature,0.0484132394194603,HumanEval/92,9
y,signature,0.04588427394628525,HumanEval/92,9
",",signature,0.007379040587693453,HumanEval/92,9
z,signature,0.004282351583242416,HumanEval/92,9
):,signature,0.02014598436653614,HumanEval/92,9
"
",signature,0.10358400642871857,HumanEval/92,9
    ,signature,1.08867609500885,HumanEval/92,9
if,signature,1.1147652864456177,HumanEval/92,9
type,body,2.023197889328003,HumanEval/92,9
(,body,0.026669593527913094,HumanEval/92,9
x,body,0.028179332613945007,HumanEval/92,9
),body,0.06001079082489014,HumanEval/92,9
==,body,1.5211479663848877,HumanEval/92,9
int,body,0.41388851404190063,HumanEval/92,9
and,body,0.1640835404396057,HumanEval/92,9
type,body,0.039693184196949005,HumanEval/92,9
(,body,0.02210182696580887,HumanEval/92,9
y,body,0.02104911208152771,HumanEval/92,9
),body,0.0070975162088871,HumanEval/92,9
==,body,0.07681383937597275,HumanEval/92,9
int,body,0.02830217033624649,HumanEval/92,9
and,body,0.02328909933567047,HumanEval/92,9
type,body,0.016255490481853485,HumanEval/92,9
(,body,0.017514662817120552,HumanEval/92,9
z,body,0.01123896799981594,HumanEval/92,9
),body,0.005090572405606508,HumanEval/92,9
==,body,0.06411373615264893,HumanEval/92,9
int,body,0.04087730497121811,HumanEval/92,9
:,body,0.37595194578170776,HumanEval/92,9
"
",body,0.08911178261041641,HumanEval/92,9
        ,body,0.8737212419509888,HumanEval/92,9
if,body,0.1983184665441513,HumanEval/92,9
x,body,0.5844971537590027,HumanEval/92,9
==,body,0.4459189176559448,HumanEval/92,9
y,body,0.11827854067087173,HumanEval/92,9
+,body,0.29952481389045715,HumanEval/92,9
z,body,0.03371526300907135,HumanEval/92,9
or,body,0.7320818305015564,HumanEval/92,9
y,body,0.033784933388233185,HumanEval/92,9
==,body,0.020951349288225174,HumanEval/92,9
x,body,0.4486512839794159,HumanEval/92,9
+,body,0.020761718973517418,HumanEval/92,9
z,body,0.012922024354338646,HumanEval/92,9
or,body,0.009841096587479115,HumanEval/92,9
z,body,0.0064828479662537575,HumanEval/92,9
==,body,0.008730732835829258,HumanEval/92,9
x,body,0.014072190970182419,HumanEval/92,9
+,body,0.01140272244811058,HumanEval/92,9
y,body,0.010578589513897896,HumanEval/92,9
:,body,0.0399475172162056,HumanEval/92,9
"
",body,0.07439716160297394,HumanEval/92,9
            ,body,0.3576973080635071,HumanEval/92,9
return,body,0.010021423920989037,HumanEval/92,9
True,body,0.027100490406155586,HumanEval/92,9
"
",operator,0.05447614938020706,HumanEval/92,9
    ,operator,0.8813011646270752,HumanEval/92,9
return,operator,0.20485919713974,HumanEval/92,9
False,body,0.0074835061095654964,HumanEval/92,9
def,signature,0.6276891231536865,HumanEval/95,5
check,signature,0.06482836604118347,HumanEval/95,5
_,signature,0.009537488222122192,HumanEval/95,5
dict,signature,0.011180108413100243,HumanEval/95,5
_,signature,0.007757395971566439,HumanEval/95,5
case,signature,0.01221479382365942,HumanEval/95,5
(,signature,0.05488275736570358,HumanEval/95,5
dict,signature,0.312450110912323,HumanEval/95,5
):,signature,0.17504176497459412,HumanEval/95,5
"
",signature,0.16228041052818298,HumanEval/95,5
,signature,0.8856134414672852,HumanEval/95,5
"""""""",signature,1.022454023361206,HumanEval/95,5
"
",docstring,0.37087029218673706,HumanEval/95,5
,docstring,0.1236652135848999,HumanEval/95,5
Given,docstring,0.23186549544334412,HumanEval/95,5
a,docstring,0.0024354152847081423,HumanEval/95,5
dictionary,docstring,0.003037721384316683,HumanEval/95,5
",",docstring,0.006362947169691324,HumanEval/95,5
return,docstring,0.020372934639453888,HumanEval/95,5
True,docstring,0.011100661009550095,HumanEval/95,5
if,docstring,0.01141160074621439,HumanEval/95,5
all,docstring,0.0025519882328808308,HumanEval/95,5
keys,docstring,0.0035122823901474476,HumanEval/95,5
are,docstring,0.007297670468688011,HumanEval/95,5
strings,docstring,0.011492634192109108,HumanEval/95,5
in,docstring,0.029123397544026375,HumanEval/95,5
lower,docstring,0.12922152876853943,HumanEval/95,5
,docstring,0.8242790699005127,HumanEval/95,5
"
",docstring,0.00458978908136487,HumanEval/95,5
,docstring,0.06739512085914612,HumanEval/95,5
case,docstring,0.00652683712542057,HumanEval/95,5
or,docstring,0.012151995673775673,HumanEval/95,5
all,docstring,0.002117567230015993,HumanEval/95,5
keys,docstring,0.008456514216959476,HumanEval/95,5
are,docstring,0.00030079393764026463,HumanEval/95,5
strings,docstring,0.0012220863718539476,HumanEval/95,5
in,docstring,0.0005799722857773304,HumanEval/95,5
upper,docstring,0.0016539559001103044,HumanEval/95,5
case,docstring,0.0035027649719268084,HumanEval/95,5
",",docstring,0.0075428681448102,HumanEval/95,5
else,docstring,0.006159241311252117,HumanEval/95,5
return,docstring,0.002258316148072481,HumanEval/95,5
False,docstring,0.0007824217900633812,HumanEval/95,5
.,docstring,0.026219505816698074,HumanEval/95,5
"
",docstring,0.02671528235077858,HumanEval/95,5
,docstring,0.021506235003471375,HumanEval/95,5
The,docstring,0.05856067314743996,HumanEval/95,5
function,docstring,0.0001518218487035483,HumanEval/95,5
should,docstring,0.0004433449939824641,HumanEval/95,5
return,docstring,0.0002446820435579866,HumanEval/95,5
False,docstring,0.003670909209176898,HumanEval/95,5
is,docstring,0.0753936618566513,HumanEval/95,5
the,docstring,0.00043655099580064416,HumanEval/95,5
given,docstring,0.00026007244014181197,HumanEval/95,5
dictionary,docstring,0.0005192441749386489,HumanEval/95,5
is,docstring,0.0001688498305156827,HumanEval/95,5
empty,docstring,0.000921898172236979,HumanEval/95,5
.,docstring,0.005499319639056921,HumanEval/95,5
"
",docstring,0.007050271145999432,HumanEval/95,5
,docstring,0.03120480850338936,HumanEval/95,5
"""""""",docstring,0.48912477493286133,HumanEval/95,5
"
",operator,0.04410427808761597,HumanEval/95,5
,operator,0.4692534804344177,HumanEval/95,5
if,operator,0.5249752998352051,HumanEval/95,5
not,body,0.30087578296661377,HumanEval/95,5
dict,body,0.01950208656489849,HumanEval/95,5
:,body,0.02015540562570095,HumanEval/95,5
"
",body,0.49247661232948303,HumanEval/95,5
    ,body,0.41626667976379395,HumanEval/95,5
return,body,0.007133729290217161,HumanEval/95,5
False,body,0.001482261111959815,HumanEval/95,5
"
",operator,0.017880572006106377,HumanEval/95,5
,operator,0.5728079080581665,HumanEval/95,5
all,operator,1.4840830564498901,HumanEval/95,5
_,body,0.0023240186274051666,HumanEval/95,5
lower,body,0.30829137563705444,HumanEval/95,5
=,body,0.6079656481742859,HumanEval/95,5
True,body,0.6738879084587097,HumanEval/95,5
"
",operator,0.007119618821889162,HumanEval/95,5
,operator,0.0005408994038589299,HumanEval/95,5
all,operator,0.026567282155156136,HumanEval/95,5
_,body,3.427199317229679e-06,HumanEval/95,5
upper,body,0.00026317837182432413,HumanEval/95,5
=,body,0.0008667680667713284,HumanEval/95,5
True,body,0.0003327965678181499,HumanEval/95,5
"
",operator,0.0026439796201884747,HumanEval/95,5
,operator,0.042773257941007614,HumanEval/95,5
for,operator,0.0018044091993942857,HumanEval/95,5
key,body,0.31540626287460327,HumanEval/95,5
in,body,0.08165008574724197,HumanEval/95,5
dict,body,0.00040304427966475487,HumanEval/95,5
:,body,0.675892174243927,HumanEval/95,5
"
",body,0.0020591234788298607,HumanEval/95,5
    ,body,0.05437244102358818,HumanEval/95,5
if,body,0.0005739590269513428,HumanEval/95,5
not,body,0.5286211967468262,HumanEval/95,5
is,body,0.010756734758615494,HumanEval/95,5
instance,body,8.830030128592625e-05,HumanEval/95,5
(,body,0.0004664619918912649,HumanEval/95,5
key,body,0.00020083485287614167,HumanEval/95,5
",",body,0.00045986450277268887,HumanEval/95,5
str,body,0.0021145271603018045,HumanEval/95,5
):,body,0.003778512589633465,HumanEval/95,5
"
",body,0.0024774749763309956,HumanEval/95,5
        ,body,0.0074083576910197735,HumanEval/95,5
return,body,0.028783438727259636,HumanEval/95,5
False,body,6.43921666778624e-05,HumanEval/95,5
"
",body,0.0017118386458605528,HumanEval/95,5
    ,body,0.0016817046562209725,HumanEval/95,5
if,body,0.015736712142825127,HumanEval/95,5
not,body,1.1250762939453125,HumanEval/95,5
key,body,0.7096157073974609,HumanEval/95,5
.,body,0.0012086586793884635,HumanEval/95,5
is,body,0.0007508315611630678,HumanEval/95,5
lower,body,0.07603592425584793,HumanEval/95,5
():,body,0.3395758271217346,HumanEval/95,5
"
",body,0.0023725524079054594,HumanEval/95,5
        ,body,0.005205483175814152,HumanEval/95,5
all,body,8.289169636555016e-05,HumanEval/95,5
_,body,5.899953521293355e-06,HumanEval/95,5
lower,body,0.009074793197214603,HumanEval/95,5
=,body,2.944266452686861e-05,HumanEval/95,5
False,body,0.00019202279509045184,HumanEval/95,5
"
",body,0.00039959498099051416,HumanEval/95,5
    ,body,0.0009948249207809567,HumanEval/95,5
if,body,0.003768110880628228,HumanEval/95,5
not,body,2.5311515855719335e-05,HumanEval/95,5
key,body,8.937412349041551e-05,HumanEval/95,5
.,body,0.00018457612895872444,HumanEval/95,5
is,body,0.002498005982488394,HumanEval/95,5
upper,body,0.0005556584801524878,HumanEval/95,5
():,body,0.0005319101619534194,HumanEval/95,5
"
",body,0.0006684025865979493,HumanEval/95,5
        ,body,0.002189406892284751,HumanEval/95,5
all,body,2.0261984900571406e-05,HumanEval/95,5
_,body,2.6174795493716374e-05,HumanEval/95,5
upper,body,9.734161722008139e-05,HumanEval/95,5
=,body,0.000286605441942811,HumanEval/95,5
False,body,0.00042118222336284816,HumanEval/95,5
"
",operator,0.0020798409823328257,HumanEval/95,5
,operator,0.050420355051755905,HumanEval/95,5
return,operator,0.08177566528320312,HumanEval/95,5
all,body,0.0006737472140230238,HumanEval/95,5
_,body,1.005495505523868e-06,HumanEval/95,5
lower,body,0.0011049507884308696,HumanEval/95,5
or,body,0.0028724772855639458,HumanEval/95,5
all,body,1.378659453621367e-05,HumanEval/95,5
_,body,1.934884858201258e-05,HumanEval/95,5
upper,body,8.259914466179907e-05,HumanEval/95,5
def,signature,0.6061133742332458,HumanEval/95,7
check,signature,0.05999481678009033,HumanEval/95,7
_,signature,0.009161918424069881,HumanEval/95,7
dict,signature,0.010540671646595001,HumanEval/95,7
_,signature,0.008128231391310692,HumanEval/95,7
case,signature,0.012361697852611542,HumanEval/95,7
(,signature,0.054910846054553986,HumanEval/95,7
dict,signature,0.330735445022583,HumanEval/95,7
):,signature,0.18032653629779816,HumanEval/95,7
"
",signature,0.1560322642326355,HumanEval/95,7
,signature,0.8263491988182068,HumanEval/95,7
if,signature,0.9629061818122864,HumanEval/95,7
not,body,0.3824303448200226,HumanEval/95,7
dict,body,0.04411310702562332,HumanEval/95,7
:,body,0.03030398115515709,HumanEval/95,7
"
",body,0.801868736743927,HumanEval/95,7
    ,body,0.4893662929534912,HumanEval/95,7
return,body,0.01930803433060646,HumanEval/95,7
False,body,0.01631253957748413,HumanEval/95,7
"
",operator,0.04922305792570114,HumanEval/95,7
,operator,0.5602896809577942,HumanEval/95,7
if,operator,1.882340431213379,HumanEval/95,7
all,body,0.18752899765968323,HumanEval/95,7
(,body,0.12280666083097458,HumanEval/95,7
is,body,0.1693028062582016,HumanEval/95,7
instance,body,0.0002126780746039003,HumanEval/95,7
(,body,0.004201194271445274,HumanEval/95,7
k,body,0.6164350509643555,HumanEval/95,7
",",body,0.0023345642257481813,HumanEval/95,7
str,body,0.04633069038391113,HumanEval/95,7
),body,0.001320399111136794,HumanEval/95,7
and,body,0.0869942307472229,HumanEval/95,7
k,body,0.03599420562386513,HumanEval/95,7
.,body,0.023154010996222496,HumanEval/95,7
is,body,0.1761661320924759,HumanEval/95,7
lower,body,0.06741535663604736,HumanEval/95,7
(),body,0.0017135225934907794,HumanEval/95,7
for,body,0.08415479212999344,HumanEval/95,7
k,body,0.00042798795038834214,HumanEval/95,7
in,body,0.01747830957174301,HumanEval/95,7
dict,body,0.004965915344655514,HumanEval/95,7
.,body,0.5156059861183167,HumanEval/95,7
keys,body,0.0012544160708785057,HumanEval/95,7
(),body,0.25227540731430054,HumanEval/95,7
):,body,0.006157447583973408,HumanEval/95,7
"
",body,0.01470374409109354,HumanEval/95,7
    ,body,0.1823594570159912,HumanEval/95,7
return,body,0.002112392336130142,HumanEval/95,7
True,body,0.0025507118552923203,HumanEval/95,7
"
",operator,0.008988924324512482,HumanEval/95,7
,operator,0.009741709567606449,HumanEval/95,7
if,operator,0.6004279851913452,HumanEval/95,7
all,body,0.0009398107649758458,HumanEval/95,7
(,body,0.002193966880440712,HumanEval/95,7
is,body,0.0016043572686612606,HumanEval/95,7
instance,body,0.0005406025447882712,HumanEval/95,7
(,body,0.0006325913709588349,HumanEval/95,7
k,body,0.0005837581120431423,HumanEval/95,7
",",body,0.0005726927192881703,HumanEval/95,7
str,body,0.004702903795987368,HumanEval/95,7
),body,0.0006734846974723041,HumanEval/95,7
and,body,0.0022614351473748684,HumanEval/95,7
k,body,0.001618679380044341,HumanEval/95,7
.,body,0.0005695788422599435,HumanEval/95,7
is,body,0.01105574518442154,HumanEval/95,7
upper,body,0.0015618300531059504,HumanEval/95,7
(),body,0.002736255992203951,HumanEval/95,7
for,body,0.004058979917317629,HumanEval/95,7
k,body,0.00022018092568032444,HumanEval/95,7
in,body,0.00040241394890472293,HumanEval/95,7
dict,body,0.0009043932659551501,HumanEval/95,7
.,body,0.0010727858170866966,HumanEval/95,7
keys,body,0.0008402072126045823,HumanEval/95,7
(),body,0.001281224424019456,HumanEval/95,7
):,body,0.00013120443327352405,HumanEval/95,7
"
",body,0.0031901649199426174,HumanEval/95,7
    ,body,0.021058423444628716,HumanEval/95,7
return,body,8.90938172233291e-05,HumanEval/95,7
True,body,0.0018498401623219252,HumanEval/95,7
"
",operator,0.00820231530815363,HumanEval/95,7
,operator,0.025873742997646332,HumanEval/95,7
return,operator,0.10103408992290497,HumanEval/95,7
False,body,0.0007518375059589744,HumanEval/95,7
def,signature,0.6061133742332458,HumanEval/95,8
check,signature,0.05999481678009033,HumanEval/95,8
_,signature,0.009161918424069881,HumanEval/95,8
dict,signature,0.010540671646595001,HumanEval/95,8
_,signature,0.008128231391310692,HumanEval/95,8
case,signature,0.012361697852611542,HumanEval/95,8
(,signature,0.054910846054553986,HumanEval/95,8
dict,signature,0.330735445022583,HumanEval/95,8
):,signature,0.18032653629779816,HumanEval/95,8
"
",signature,0.1560322642326355,HumanEval/95,8
,signature,0.8263491988182068,HumanEval/95,8
if,signature,0.9629061818122864,HumanEval/95,8
not,body,0.3824303448200226,HumanEval/95,8
dict,body,0.04411310702562332,HumanEval/95,8
:,body,0.03030398115515709,HumanEval/95,8
